category,filename,image_path,roi_id,x1,y1,x2,y2,width,height,area
Social,059.jpg,data/CAT2000/trainSet/Stimuli/Social/059.jpg,ROI_00,524,126,683,287,159,161,25599
Social,059.jpg,data/CAT2000/trainSet/Stimuli/Social/059.jpg,ROI_01,851,202,1025,368,174,166,28884
Social,059.jpg,data/CAT2000/trainSet/Stimuli/Social/059.jpg,ROI_02,654,301,798,400,144,99,14256
Social,059.jpg,data/CAT2000/trainSet/Stimuli/Social/059.jpg,ROI_03,1418,494,1525,581,107,87,9309
Social,059.jpg,data/CAT2000/trainSet/Stimuli/Social/059.jpg,ROI_04,874,457,1095,711,221,254,56134
Social,059.jpg,data/CAT2000/trainSet/Stimuli/Social/059.jpg,ROI_05,703,684,818,796,115,112,12880
Social,061.jpg,data/CAT2000/trainSet/Stimuli/Social/061.jpg,ROI_00,839,183,1033,413,194,230,44620
Social,061.jpg,data/CAT2000/trainSet/Stimuli/Social/061.jpg,ROI_01,1376,188,1677,408,301,220,66220
Social,061.jpg,data/CAT2000/trainSet/Stimuli/Social/061.jpg,ROI_02,601,244,818,441,217,197,42749
Social,061.jpg,data/CAT2000/trainSet/Stimuli/Social/061.jpg,ROI_03,895,418,1051,601,156,183,28548
Social,063.jpg,data/CAT2000/trainSet/Stimuli/Social/063.jpg,ROI_00,561,223,652,317,91,94,8554
Social,063.jpg,data/CAT2000/trainSet/Stimuli/Social/063.jpg,ROI_01,865,367,1196,660,331,293,96983
Social,063.jpg,data/CAT2000/trainSet/Stimuli/Social/063.jpg,ROI_02,415,498,584,612,169,114,19266
Social,063.jpg,data/CAT2000/trainSet/Stimuli/Social/063.jpg,ROI_03,1220,503,1504,666,284,163,46292
Social,065.jpg,data/CAT2000/trainSet/Stimuli/Social/065.jpg,ROI_00,1465,293,1616,399,151,106,16006
Social,065.jpg,data/CAT2000/trainSet/Stimuli/Social/065.jpg,ROI_01,598,296,842,453,244,157,38308
Social,065.jpg,data/CAT2000/trainSet/Stimuli/Social/065.jpg,ROI_02,1198,410,1349,527,151,117,17667
Social,065.jpg,data/CAT2000/trainSet/Stimuli/Social/065.jpg,ROI_03,883,291,1109,680,226,389,87914
Social,067.jpg,data/CAT2000/trainSet/Stimuli/Social/067.jpg,ROI_00,1146,215,1505,432,359,217,77903
Social,067.jpg,data/CAT2000/trainSet/Stimuli/Social/067.jpg,ROI_01,621,367,779,470,158,103,16274
Social,067.jpg,data/CAT2000/trainSet/Stimuli/Social/067.jpg,ROI_02,784,282,1057,638,273,356,97188
Social,069.jpg,data/CAT2000/trainSet/Stimuli/Social/069.jpg,ROI_00,756,80,1065,669,309,589,182001
Social,069.jpg,data/CAT2000/trainSet/Stimuli/Social/069.jpg,ROI_01,841,747,938,847,97,100,9700
Social,071.jpg,data/CAT2000/trainSet/Stimuli/Social/071.jpg,ROI_00,699,93,858,304,159,211,33549
Social,071.jpg,data/CAT2000/trainSet/Stimuli/Social/071.jpg,ROI_01,1089,355,1224,491,135,136,18360
Social,071.jpg,data/CAT2000/trainSet/Stimuli/Social/071.jpg,ROI_02,898,490,1061,643,163,153,24939
Social,071.jpg,data/CAT2000/trainSet/Stimuli/Social/071.jpg,ROI_03,564,789,669,894,105,105,11025
Social,071.jpg,data/CAT2000/trainSet/Stimuli/Social/071.jpg,ROI_04,1205,805,1385,1007,180,202,36360
Social,073.jpg,data/CAT2000/trainSet/Stimuli/Social/073.jpg,ROI_00,1174,257,1324,448,150,191,28650
Social,073.jpg,data/CAT2000/trainSet/Stimuli/Social/073.jpg,ROI_01,362,300,705,564,343,264,90552
Social,073.jpg,data/CAT2000/trainSet/Stimuli/Social/073.jpg,ROI_02,781,226,1063,655,282,429,120978
Social,075.jpg,data/CAT2000/trainSet/Stimuli/Social/075.jpg,ROI_00,1251,203,1414,390,163,187,30481
Social,075.jpg,data/CAT2000/trainSet/Stimuli/Social/075.jpg,ROI_01,743,286,1190,639,447,353,157791
Social,075.jpg,data/CAT2000/trainSet/Stimuli/Social/075.jpg,ROI_02,399,437,495,531,96,94,9024
Social,075.jpg,data/CAT2000/trainSet/Stimuli/Social/075.jpg,ROI_03,675,752,822,862,147,110,16170
Social,075.jpg,data/CAT2000/trainSet/Stimuli/Social/075.jpg,ROI_04,846,778,989,927,143,149,21307
Social,077.jpg,data/CAT2000/trainSet/Stimuli/Social/077.jpg,ROI_00,1180,94,1333,246,153,152,23256
Social,077.jpg,data/CAT2000/trainSet/Stimuli/Social/077.jpg,ROI_01,709,133,889,260,180,127,22860
Social,077.jpg,data/CAT2000/trainSet/Stimuli/Social/077.jpg,ROI_02,775,445,1059,647,284,202,57368
Social,077.jpg,data/CAT2000/trainSet/Stimuli/Social/077.jpg,ROI_03,1070,595,1270,793,200,198,39600
Social,079.jpg,data/CAT2000/trainSet/Stimuli/Social/079.jpg,ROI_00,1526,135,1672,246,146,111,16206
Social,079.jpg,data/CAT2000/trainSet/Stimuli/Social/079.jpg,ROI_01,1200,338,1421,505,221,167,36907
Social,079.jpg,data/CAT2000/trainSet/Stimuli/Social/079.jpg,ROI_02,689,346,1091,663,402,317,127434
Social,081.jpg,data/CAT2000/trainSet/Stimuli/Social/081.jpg,ROI_00,1344,387,1507,535,163,148,24124
Social,081.jpg,data/CAT2000/trainSet/Stimuli/Social/081.jpg,ROI_01,1142,354,1332,595,190,241,45790
Social,081.jpg,data/CAT2000/trainSet/Stimuli/Social/081.jpg,ROI_02,465,360,809,658,344,298,102512
Social,081.jpg,data/CAT2000/trainSet/Stimuli/Social/081.jpg,ROI_03,836,368,1055,682,219,314,68766
Social,083.jpg,data/CAT2000/trainSet/Stimuli/Social/083.jpg,ROI_00,1277,81,1433,281,156,200,31200
Social,083.jpg,data/CAT2000/trainSet/Stimuli/Social/083.jpg,ROI_01,842,82,1046,400,204,318,64872
Social,083.jpg,data/CAT2000/trainSet/Stimuli/Social/083.jpg,ROI_02,575,190,751,421,176,231,40656
Social,083.jpg,data/CAT2000/trainSet/Stimuli/Social/083.jpg,ROI_03,856,404,1057,642,201,238,47838
Social,085.jpg,data/CAT2000/trainSet/Stimuli/Social/085.jpg,ROI_00,692,334,1276,769,584,435,254040
Social,087.jpg,data/CAT2000/trainSet/Stimuli/Social/087.jpg,ROI_00,1306,190,1527,424,221,234,51714
Social,087.jpg,data/CAT2000/trainSet/Stimuli/Social/087.jpg,ROI_01,754,233,1056,642,302,409,123518
Social,087.jpg,data/CAT2000/trainSet/Stimuli/Social/087.jpg,ROI_02,1121,710,1213,813,92,103,9476
Social,089.jpg,data/CAT2000/trainSet/Stimuli/Social/089.jpg,ROI_00,752,265,1114,701,362,436,157832
Social,089.jpg,data/CAT2000/trainSet/Stimuli/Social/089.jpg,ROI_01,1191,793,1313,883,122,90,10980
Social,091.jpg,data/CAT2000/trainSet/Stimuli/Social/091.jpg,ROI_00,498,162,747,387,249,225,56025
Social,091.jpg,data/CAT2000/trainSet/Stimuli/Social/091.jpg,ROI_01,1518,182,1703,434,185,252,46620
Social,091.jpg,data/CAT2000/trainSet/Stimuli/Social/091.jpg,ROI_02,796,393,1064,622,268,229,61372
Social,091.jpg,data/CAT2000/trainSet/Stimuli/Social/091.jpg,ROI_03,1045,637,1150,760,105,123,12915
Social,093.jpg,data/CAT2000/trainSet/Stimuli/Social/093.jpg,ROI_00,528,202,1101,586,573,384,220032
Social,093.jpg,data/CAT2000/trainSet/Stimuli/Social/093.jpg,ROI_01,1476,442,1607,562,131,120,15720
Social,095.jpg,data/CAT2000/trainSet/Stimuli/Social/095.jpg,ROI_00,755,154,965,428,210,274,57540
Social,095.jpg,data/CAT2000/trainSet/Stimuli/Social/095.jpg,ROI_01,1500,240,1660,389,160,149,23840
Social,095.jpg,data/CAT2000/trainSet/Stimuli/Social/095.jpg,ROI_02,1152,301,1343,505,191,204,38964
Social,095.jpg,data/CAT2000/trainSet/Stimuli/Social/095.jpg,ROI_03,884,444,1059,635,175,191,33425
Social,097.jpg,data/CAT2000/trainSet/Stimuli/Social/097.jpg,ROI_00,409,232,495,342,86,110,9460
Social,097.jpg,data/CAT2000/trainSet/Stimuli/Social/097.jpg,ROI_01,698,148,1081,598,383,450,172350
Social,099.jpg,data/CAT2000/trainSet/Stimuli/Social/099.jpg,ROI_00,378,445,602,601,224,156,34944
Social,099.jpg,data/CAT2000/trainSet/Stimuli/Social/099.jpg,ROI_01,765,387,1238,688,473,301,142373
Social,101.jpg,data/CAT2000/trainSet/Stimuli/Social/101.jpg,ROI_00,587,248,734,438,147,190,27930
Social,101.jpg,data/CAT2000/trainSet/Stimuli/Social/101.jpg,ROI_01,1395,381,1541,479,146,98,14308
Social,101.jpg,data/CAT2000/trainSet/Stimuli/Social/101.jpg,ROI_02,813,352,1113,682,300,330,99000
Social,103.jpg,data/CAT2000/trainSet/Stimuli/Social/103.jpg,ROI_00,1282,329,1346,425,64,96,6144
Social,103.jpg,data/CAT2000/trainSet/Stimuli/Social/103.jpg,ROI_01,865,201,1206,608,341,407,138787
Social,103.jpg,data/CAT2000/trainSet/Stimuli/Social/103.jpg,ROI_02,805,961,871,1037,66,76,5016
Social,105.jpg,data/CAT2000/trainSet/Stimuli/Social/105.jpg,ROI_00,846,269,1189,679,343,410,140630
Social,105.jpg,data/CAT2000/trainSet/Stimuli/Social/105.jpg,ROI_01,564,299,799,464,235,165,38775
Social,107.jpg,data/CAT2000/trainSet/Stimuli/Social/107.jpg,ROI_00,847,148,1249,623,402,475,190950
Social,107.jpg,data/CAT2000/trainSet/Stimuli/Social/107.jpg,ROI_01,589,414,754,588,165,174,28710
Social,109.jpg,data/CAT2000/trainSet/Stimuli/Social/109.jpg,ROI_00,1214,158,1368,325,154,167,25718
Social,109.jpg,data/CAT2000/trainSet/Stimuli/Social/109.jpg,ROI_01,867,126,1109,625,242,499,120758
Social,109.jpg,data/CAT2000/trainSet/Stimuli/Social/109.jpg,ROI_02,1372,216,1541,374,169,158,26702
Social,111.jpg,data/CAT2000/trainSet/Stimuli/Social/111.jpg,ROI_00,811,214,1392,725,581,511,296891
Social,113.jpg,data/CAT2000/trainSet/Stimuli/Social/113.jpg,ROI_00,778,326,1242,622,464,296,137344
Social,113.jpg,data/CAT2000/trainSet/Stimuli/Social/113.jpg,ROI_01,1305,453,1437,584,132,131,17292
Social,115.jpg,data/CAT2000/trainSet/Stimuli/Social/115.jpg,ROI_00,1126,268,1285,413,159,145,23055
Social,115.jpg,data/CAT2000/trainSet/Stimuli/Social/115.jpg,ROI_01,552,297,685,532,133,235,31255
Social,115.jpg,data/CAT2000/trainSet/Stimuli/Social/115.jpg,ROI_02,745,300,1074,653,329,353,116137
Social,117.jpg,data/CAT2000/trainSet/Stimuli/Social/117.jpg,ROI_00,720,405,1144,834,424,429,181896
Social,119.jpg,data/CAT2000/trainSet/Stimuli/Social/119.jpg,ROI_00,1364,134,1549,316,185,182,33670
Social,119.jpg,data/CAT2000/trainSet/Stimuli/Social/119.jpg,ROI_01,877,387,1167,625,290,238,69020
Social,119.jpg,data/CAT2000/trainSet/Stimuli/Social/119.jpg,ROI_02,1523,455,1677,599,154,144,22176
Social,119.jpg,data/CAT2000/trainSet/Stimuli/Social/119.jpg,ROI_03,528,472,715,607,187,135,25245
Social,121.jpg,data/CAT2000/trainSet/Stimuli/Social/121.jpg,ROI_00,1145,201,1379,385,234,184,43056
Social,121.jpg,data/CAT2000/trainSet/Stimuli/Social/121.jpg,ROI_01,619,280,1128,626,509,346,176114
Social,121.jpg,data/CAT2000/trainSet/Stimuli/Social/121.jpg,ROI_02,282,334,438,450,156,116,18096
Social,123.jpg,data/CAT2000/trainSet/Stimuli/Social/123.jpg,ROI_00,783,200,1095,390,312,190,59280
Social,123.jpg,data/CAT2000/trainSet/Stimuli/Social/123.jpg,ROI_01,783,416,1230,822,447,406,181482
Social,123.jpg,data/CAT2000/trainSet/Stimuli/Social/123.jpg,ROI_02,697,851,880,1067,183,216,39528
Social,125.jpg,data/CAT2000/trainSet/Stimuli/Social/125.jpg,ROI_00,755,181,1237,647,482,466,224612
Social,125.jpg,data/CAT2000/trainSet/Stimuli/Social/125.jpg,ROI_01,519,177,693,370,174,193,33582
Social,127.jpg,data/CAT2000/trainSet/Stimuli/Social/127.jpg,ROI_00,1234,133,1405,390,171,257,43947
Social,127.jpg,data/CAT2000/trainSet/Stimuli/Social/127.jpg,ROI_01,829,386,1107,685,278,299,83122
Social,127.jpg,data/CAT2000/trainSet/Stimuli/Social/127.jpg,ROI_02,1468,531,1595,809,127,278,35306
Social,129.jpg,data/CAT2000/trainSet/Stimuli/Social/129.jpg,ROI_00,831,217,1241,650,410,433,177530
Social,129.jpg,data/CAT2000/trainSet/Stimuli/Social/129.jpg,ROI_01,495,340,737,532,242,192,46464
Social,131.jpg,data/CAT2000/trainSet/Stimuli/Social/131.jpg,ROI_00,873,141,997,329,124,188,23312
Social,131.jpg,data/CAT2000/trainSet/Stimuli/Social/131.jpg,ROI_01,615,111,818,387,203,276,56028
Social,131.jpg,data/CAT2000/trainSet/Stimuli/Social/131.jpg,ROI_02,891,441,1062,646,171,205,35055
Social,133.jpg,data/CAT2000/trainSet/Stimuli/Social/133.jpg,ROI_00,1420,169,1538,325,118,156,18408
Social,133.jpg,data/CAT2000/trainSet/Stimuli/Social/133.jpg,ROI_01,234,158,442,355,208,197,40976
Social,133.jpg,data/CAT2000/trainSet/Stimuli/Social/133.jpg,ROI_02,465,293,608,428,143,135,19305
Social,133.jpg,data/CAT2000/trainSet/Stimuli/Social/133.jpg,ROI_03,949,339,1199,651,250,312,78000
Social,133.jpg,data/CAT2000/trainSet/Stimuli/Social/133.jpg,ROI_04,1458,552,1607,680,149,128,19072
Social,135.jpg,data/CAT2000/trainSet/Stimuli/Social/135.jpg,ROI_00,1156,217,1301,410,145,193,27985
Social,135.jpg,data/CAT2000/trainSet/Stimuli/Social/135.jpg,ROI_01,784,263,967,468,183,205,37515
Social,135.jpg,data/CAT2000/trainSet/Stimuli/Social/135.jpg,ROI_02,1397,344,1536,516,139,172,23908
Social,135.jpg,data/CAT2000/trainSet/Stimuli/Social/135.jpg,ROI_03,289,462,493,642,204,180,36720
Social,135.jpg,data/CAT2000/trainSet/Stimuli/Social/135.jpg,ROI_04,858,485,1174,684,316,199,62884
Social,137.jpg,data/CAT2000/trainSet/Stimuli/Social/137.jpg,ROI_00,683,383,1243,813,560,430,240800
Social,137.jpg,data/CAT2000/trainSet/Stimuli/Social/137.jpg,ROI_01,1194,727,1295,835,101,108,10908
Social,137.jpg,data/CAT2000/trainSet/Stimuli/Social/137.jpg,ROI_02,544,723,667,867,123,144,17712
Social,139.jpg,data/CAT2000/trainSet/Stimuli/Social/139.jpg,ROI_00,1315,447,1493,580,178,133,23674
Social,139.jpg,data/CAT2000/trainSet/Stimuli/Social/139.jpg,ROI_01,811,457,1128,774,317,317,100489
Social,139.jpg,data/CAT2000/trainSet/Stimuli/Social/139.jpg,ROI_02,614,673,807,855,193,182,35126
Social,141.jpg,data/CAT2000/trainSet/Stimuli/Social/141.jpg,ROI_00,721,299,1325,647,604,348,210192
Social,141.jpg,data/CAT2000/trainSet/Stimuli/Social/141.jpg,ROI_01,334,457,468,531,134,74,9916
Social,143.jpg,data/CAT2000/trainSet/Stimuli/Social/143.jpg,ROI_00,1120,265,1273,518,153,253,38709
Social,143.jpg,data/CAT2000/trainSet/Stimuli/Social/143.jpg,ROI_01,739,255,1108,642,369,387,142803
Social,145.jpg,data/CAT2000/trainSet/Stimuli/Social/145.jpg,ROI_00,843,271,1258,646,415,375,155625
Social,145.jpg,data/CAT2000/trainSet/Stimuli/Social/145.jpg,ROI_01,1264,882,1433,996,169,114,19266
Social,147.jpg,data/CAT2000/trainSet/Stimuli/Social/147.jpg,ROI_00,873,121,1160,638,287,517,148379
Social,147.jpg,data/CAT2000/trainSet/Stimuli/Social/147.jpg,ROI_01,923,720,1052,877,129,157,20253
Social,149.jpg,data/CAT2000/trainSet/Stimuli/Social/149.jpg,ROI_00,611,399,728,480,117,81,9477
Social,149.jpg,data/CAT2000/trainSet/Stimuli/Social/149.jpg,ROI_01,794,345,1078,836,284,491,139444
Social,149.jpg,data/CAT2000/trainSet/Stimuli/Social/149.jpg,ROI_02,596,580,747,719,151,139,20989
Social,151.jpg,data/CAT2000/trainSet/Stimuli/Social/151.jpg,ROI_00,1233,151,1409,298,176,147,25872
Social,151.jpg,data/CAT2000/trainSet/Stimuli/Social/151.jpg,ROI_01,701,173,835,332,134,159,21306
Social,151.jpg,data/CAT2000/trainSet/Stimuli/Social/151.jpg,ROI_02,1008,200,1070,310,62,110,6820
Social,151.jpg,data/CAT2000/trainSet/Stimuli/Social/151.jpg,ROI_03,839,199,979,317,140,118,16520
Social,151.jpg,data/CAT2000/trainSet/Stimuli/Social/151.jpg,ROI_04,422,204,566,430,144,226,32544
Social,151.jpg,data/CAT2000/trainSet/Stimuli/Social/151.jpg,ROI_05,890,426,1081,612,191,186,35526
Social,153.jpg,data/CAT2000/trainSet/Stimuli/Social/153.jpg,ROI_00,831,407,1227,636,396,229,90684
Social,153.jpg,data/CAT2000/trainSet/Stimuli/Social/153.jpg,ROI_01,1234,455,1498,633,264,178,46992
Social,155.jpg,data/CAT2000/trainSet/Stimuli/Social/155.jpg,ROI_00,867,210,1376,634,509,424,215816
Social,155.jpg,data/CAT2000/trainSet/Stimuli/Social/155.jpg,ROI_01,344,466,533,663,189,197,37233
Social,157.jpg,data/CAT2000/trainSet/Stimuli/Social/157.jpg,ROI_00,359,223,574,512,215,289,62135
Social,157.jpg,data/CAT2000/trainSet/Stimuli/Social/157.jpg,ROI_01,783,344,1106,628,323,284,91732
Social,157.jpg,data/CAT2000/trainSet/Stimuli/Social/157.jpg,ROI_02,1272,397,1543,623,271,226,61246
Social,159.jpg,data/CAT2000/trainSet/Stimuli/Social/159.jpg,ROI_00,723,185,1234,786,511,601,307111
Social,159.jpg,data/CAT2000/trainSet/Stimuli/Social/159.jpg,ROI_01,429,292,617,500,188,208,39104
Social,161.jpg,data/CAT2000/trainSet/Stimuli/Social/161.jpg,ROI_00,601,235,1118,649,517,414,214038
Social,161.jpg,data/CAT2000/trainSet/Stimuli/Social/161.jpg,ROI_01,1237,412,1441,577,204,165,33660
Social,161.jpg,data/CAT2000/trainSet/Stimuli/Social/161.jpg,ROI_02,1026,684,1131,788,105,104,10920
Social,163.jpg,data/CAT2000/trainSet/Stimuli/Social/163.jpg,ROI_00,474,181,615,333,141,152,21432
Social,163.jpg,data/CAT2000/trainSet/Stimuli/Social/163.jpg,ROI_01,876,425,1221,812,345,387,133515
Social,163.jpg,data/CAT2000/trainSet/Stimuli/Social/163.jpg,ROI_02,883,856,1013,954,130,98,12740
Social,165.jpg,data/CAT2000/trainSet/Stimuli/Social/165.jpg,ROI_00,1123,114,1442,489,319,375,119625
Social,165.jpg,data/CAT2000/trainSet/Stimuli/Social/165.jpg,ROI_01,804,324,1061,644,257,320,82240
Social,165.jpg,data/CAT2000/trainSet/Stimuli/Social/165.jpg,ROI_02,402,327,590,537,188,210,39480
Social,165.jpg,data/CAT2000/trainSet/Stimuli/Social/165.jpg,ROI_03,1453,351,1557,521,104,170,17680
Social,167.jpg,data/CAT2000/trainSet/Stimuli/Social/167.jpg,ROI_00,332,261,660,528,328,267,87576
Social,167.jpg,data/CAT2000/trainSet/Stimuli/Social/167.jpg,ROI_01,1313,370,1491,565,178,195,34710
Social,167.jpg,data/CAT2000/trainSet/Stimuli/Social/167.jpg,ROI_02,860,449,1133,738,273,289,78897
Social,169.jpg,data/CAT2000/trainSet/Stimuli/Social/169.jpg,ROI_00,661,201,794,324,133,123,16359
Social,169.jpg,data/CAT2000/trainSet/Stimuli/Social/169.jpg,ROI_01,831,221,1269,612,438,391,171258
Social,171.jpg,data/CAT2000/trainSet/Stimuli/Social/171.jpg,ROI_00,1280,314,1460,431,180,117,21060
Social,171.jpg,data/CAT2000/trainSet/Stimuli/Social/171.jpg,ROI_01,866,302,1228,635,362,333,120546
Social,171.jpg,data/CAT2000/trainSet/Stimuli/Social/171.jpg,ROI_02,1322,755,1544,905,222,150,33300
Social,173.jpg,data/CAT2000/trainSet/Stimuli/Social/173.jpg,ROI_00,1188,210,1322,391,134,181,24254
Social,173.jpg,data/CAT2000/trainSet/Stimuli/Social/173.jpg,ROI_01,577,235,778,435,201,200,40200
Social,173.jpg,data/CAT2000/trainSet/Stimuli/Social/173.jpg,ROI_02,812,164,1109,642,297,478,141966
Social,175.jpg,data/CAT2000/trainSet/Stimuli/Social/175.jpg,ROI_00,753,123,1186,630,433,507,219531
Social,177.jpg,data/CAT2000/trainSet/Stimuli/Social/177.jpg,ROI_00,666,415,1126,891,460,476,218960
Social,177.jpg,data/CAT2000/trainSet/Stimuli/Social/177.jpg,ROI_01,1234,803,1364,1009,130,206,26780
Social,179.jpg,data/CAT2000/trainSet/Stimuli/Social/179.jpg,ROI_00,405,251,552,426,147,175,25725
Social,179.jpg,data/CAT2000/trainSet/Stimuli/Social/179.jpg,ROI_01,1220,336,1395,517,175,181,31675
Social,179.jpg,data/CAT2000/trainSet/Stimuli/Social/179.jpg,ROI_02,833,339,1198,732,365,393,143445
Social,181.jpg,data/CAT2000/trainSet/Stimuli/Social/181.jpg,ROI_00,1404,162,1614,306,210,144,30240
Social,181.jpg,data/CAT2000/trainSet/Stimuli/Social/181.jpg,ROI_01,999,171,1211,400,212,229,48548
Social,181.jpg,data/CAT2000/trainSet/Stimuli/Social/181.jpg,ROI_02,754,227,962,415,208,188,39104
Social,181.jpg,data/CAT2000/trainSet/Stimuli/Social/181.jpg,ROI_03,882,449,1041,638,159,189,30051
Social,181.jpg,data/CAT2000/trainSet/Stimuli/Social/181.jpg,ROI_04,902,903,1009,962,107,59,6313
Social,181.jpg,data/CAT2000/trainSet/Stimuli/Social/181.jpg,ROI_05,725,970,813,1014,88,44,3872
Social,183.jpg,data/CAT2000/trainSet/Stimuli/Social/183.jpg,ROI_00,1335,318,1521,506,186,188,34968
Social,183.jpg,data/CAT2000/trainSet/Stimuli/Social/183.jpg,ROI_01,827,328,1105,645,278,317,88126
Social,183.jpg,data/CAT2000/trainSet/Stimuli/Social/183.jpg,ROI_02,781,945,855,1009,74,64,4736
Social,185.jpg,data/CAT2000/trainSet/Stimuli/Social/185.jpg,ROI_00,986,37,1122,175,136,138,18768
Social,185.jpg,data/CAT2000/trainSet/Stimuli/Social/185.jpg,ROI_01,1202,186,1344,367,142,181,25702
Social,185.jpg,data/CAT2000/trainSet/Stimuli/Social/185.jpg,ROI_02,892,433,1120,807,228,374,85272
Social,185.jpg,data/CAT2000/trainSet/Stimuli/Social/185.jpg,ROI_03,766,985,832,1024,66,39,2574
Social,187.jpg,data/CAT2000/trainSet/Stimuli/Social/187.jpg,ROI_00,295,250,510,425,215,175,37625
Social,187.jpg,data/CAT2000/trainSet/Stimuli/Social/187.jpg,ROI_01,881,243,1292,610,411,367,150837
Social,187.jpg,data/CAT2000/trainSet/Stimuli/Social/187.jpg,ROI_02,776,938,860,993,84,55,4620
Social,189.jpg,data/CAT2000/trainSet/Stimuli/Social/189.jpg,ROI_00,846,437,1082,724,236,287,67732
Social,189.jpg,data/CAT2000/trainSet/Stimuli/Social/189.jpg,ROI_01,1277,490,1437,694,160,204,32640
Social,189.jpg,data/CAT2000/trainSet/Stimuli/Social/189.jpg,ROI_02,1467,541,1586,693,119,152,18088
Social,189.jpg,data/CAT2000/trainSet/Stimuli/Social/189.jpg,ROI_03,388,621,504,716,116,95,11020
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_00,1650,220,1795,339,145,119,17255
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_01,937,187,1155,388,218,201,43818
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_02,1196,293,1347,414,151,121,18271
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_03,740,285,923,432,183,147,26901
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_04,633,286,730,439,97,153,14841
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_05,572,450,711,576,139,126,17514
Social,191.jpg,data/CAT2000/trainSet/Stimuli/Social/191.jpg,ROI_06,822,433,1126,643,304,210,63840
Social,193.jpg,data/CAT2000/trainSet/Stimuli/Social/193.jpg,ROI_00,692,98,849,251,157,153,24021
Social,193.jpg,data/CAT2000/trainSet/Stimuli/Social/193.jpg,ROI_01,1565,102,1724,267,159,165,26235
Social,193.jpg,data/CAT2000/trainSet/Stimuli/Social/193.jpg,ROI_02,708,272,1056,644,348,372,129456
Social,193.jpg,data/CAT2000/trainSet/Stimuli/Social/193.jpg,ROI_03,307,264,660,458,353,194,68482
Social,193.jpg,data/CAT2000/trainSet/Stimuli/Social/193.jpg,ROI_04,1091,334,1241,444,150,110,16500
Social,195.jpg,data/CAT2000/trainSet/Stimuli/Social/195.jpg,ROI_00,1100,39,1262,320,162,281,45522
Social,195.jpg,data/CAT2000/trainSet/Stimuli/Social/195.jpg,ROI_01,515,343,1070,658,555,315,174825
Social,197.jpg,data/CAT2000/trainSet/Stimuli/Social/197.jpg,ROI_00,1011,88,1176,191,165,103,16995
Social,197.jpg,data/CAT2000/trainSet/Stimuli/Social/197.jpg,ROI_01,670,150,789,266,119,116,13804
Social,197.jpg,data/CAT2000/trainSet/Stimuli/Social/197.jpg,ROI_02,1599,252,1706,350,107,98,10486
Social,197.jpg,data/CAT2000/trainSet/Stimuli/Social/197.jpg,ROI_03,873,448,1149,822,276,374,103224
Social,199.jpg,data/CAT2000/trainSet/Stimuli/Social/199.jpg,ROI_00,712,215,1069,650,357,435,155295
Social,199.jpg,data/CAT2000/trainSet/Stimuli/Social/199.jpg,ROI_01,1098,528,1323,733,225,205,46125
